"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","last.tweet","community","count.numbers","number"
"@nenshi Coventry Hills #yyckidcount 57...would have been but had to take our girls out first!",FALSE,0,"nenshi",2014-11-01 03:32:01,FALSE,NA,"528388966882750464","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DucklingsDad",0,FALSE,FALSE,NA,NA,"528388966882750464","COVENTRY HILLS",1,57
"110 in mahogany what a nice night  #yyckidcount",FALSE,0,NA,2014-11-01 03:32:33,FALSE,NA,"528389102844932096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veggiecalgary",0,FALSE,FALSE,NA,NA,"528389102844932096","MAHOGANY",1,110
"@nenshi #yyckidcount 30 in Mayfair. I will have to eat leftovers!",FALSE,0,"nenshi",2014-11-01 03:32:36,FALSE,"527861315331575808","528389112739270656","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SueHomik",0,FALSE,FALSE,NA,NA,"528389112739270656","MAYFAIR",1,30
"Evergreen at 96.  Not as many as 120 last year. #yyckidcount",FALSE,0,NA,2014-11-01 03:32:45,FALSE,NA,"528389151377616896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","budwiesner",0,FALSE,FALSE,NA,NA,"528389151377616896","EVERGREEN",2,NA
"#yyckidcount About 70 kids in Springbank Hill this year. So happy to not be bundling up for trick or treating! Ì†ºÌæÉ",FALSE,0,NA,2014-11-01 03:33:41,FALSE,NA,"528389386929733632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sereneab18",0,FALSE,FALSE,NA,NA,"528389386929733632","SPRINGBANK HILL",1,70
"@nenshi #yyckidcount #Halloween we got 68 kids on Evanston Drive #amazing turnout; last kid turnout at 9:15 pm",FALSE,2,"nenshi",2014-11-01 03:34:40,FALSE,"528382426834554880","528389634405851138","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalgaryLankan",0,FALSE,FALSE,"-114.11350006","51.17352693","528389634405851138","EVANSTON",3,NA
"0 kids in the Beltline #yyckidcount #condoliving",FALSE,0,NA,2014-11-01 03:34:57,FALSE,NA,"528389705180532736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","effyes",0,FALSE,FALSE,NA,NA,"528389705180532736","BELTLINE",1,0
"27 in Springbank Hill tonight. #yyckidcount @nenshi @pootmans",FALSE,0,NA,2014-11-01 03:35:01,FALSE,NA,"528389721022410752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","demanook",0,FALSE,FALSE,NA,NA,"528389721022410752","SPRINGBANK HILL",1,27
"38 Elboya #yyckidcount",FALSE,0,NA,2014-11-01 03:35:01,FALSE,NA,"528389722142306304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heatherpenney",0,FALSE,FALSE,NA,NA,"528389722142306304","ELBOYA",1,38
"@nenshi #yyckidcount  28 kids in Woodbine. More than usual.",FALSE,0,"nenshi",2014-11-01 03:36:20,FALSE,"528382426834554880","528390055002243072","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BJugdev",0,FALSE,FALSE,NA,NA,"528390055002243072","WOODBINE",1,28
"Only 30 ghoulies and goblins out for candy at our place in Hidden Valley this year. All had great costumes!!  #yyckidcount",FALSE,0,NA,2014-11-01 03:37:45,FALSE,NA,"528390410255990785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LetItBe79",0,FALSE,FALSE,NA,NA,"528390410255990785","HIDDEN VALLEY",1,30
"About 30 in Redstone! #yyckidcount",FALSE,1,NA,2014-11-01 03:38:02,FALSE,NA,"528390482624122880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quilter_Kelly",0,FALSE,FALSE,NA,NA,"528390482624122880","REDSTONE",1,30
"#yyckidcount 40 in Scenic Acres NW. Ten years ago it was over 100.",FALSE,0,NA,2014-11-01 03:38:21,FALSE,NA,"528390562664439809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KarenMc22556239",0,FALSE,FALSE,NA,NA,"528390562664439809","SCENIC ACRES",2,NA
"#yyckidcount Elgin in McKenzie Towne - 30 kids",FALSE,0,NA,2014-11-01 03:38:44,FALSE,NA,"528390657740926977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","__JY__",0,FALSE,FALSE,NA,NA,"528390657740926977","MCKENZIE TOWNE",1,30
"#yyckidcount @nenshi @cobyduerr Lakeview 60 kids incl: 8 pirates,13 princess, 2 Luke Skywlkr, 1 whoopee cushion. Fun! http://t.co/7pb4AWvL7z",FALSE,4,NA,2014-11-01 03:39:11,FALSE,NA,"528390770190192641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEMAPlan",0,FALSE,FALSE,NA,NA,"528390770190192641","LAKEVIEW",8,NA
"@nenshi Hidden Valley 65 kids #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:39:40,FALSE,NA,"528390894018248704","33798654","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","kaloma_21",0,FALSE,FALSE,NA,NA,"528390894018248704","HIDDEN VALLEY",1,65
"@nenshi #yyckidcount Evansbrooke Landing (Evanston) NW, 60 kids tonight",FALSE,0,"nenshi",2014-11-01 03:40:27,FALSE,"528382426834554880","528391088864624640","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fta2812",0,FALSE,FALSE,NA,NA,"528391088864624640","EVANSTON",1,60
"@nenshi #yyckidcount Citadel 79 kids",FALSE,0,"nenshi",2014-11-01 03:41:12,FALSE,"528382426834554880","528391278896361472","33798654","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","jasonsartison",0,FALSE,FALSE,NA,NA,"528391278896361472","CITADEL",1,79
"58 kids in Royal Oak #yyckidcount",FALSE,0,NA,2014-11-01 03:41:15,FALSE,NA,"528391289192972288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KateInnanen",0,FALSE,FALSE,NA,NA,"528391289192972288","ROYAL OAK",1,58
"@nenshi Banner year in Renfrew! 44 this year, substantially more than in the last two years. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:41:30,FALSE,"528382426834554880","528391354456358913","33798654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KTrenerryHarker",0,FALSE,FALSE,NA,NA,"528391354456358913","RENFREW",1,44
"@nenshi 83 in Silverado #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:41:32,FALSE,"528382426834554880","528391362027479041","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcmic61",0,FALSE,FALSE,NA,NA,"528391362027479041","SILVERADO",1,83
"101 kids in Auburn Bay #yyckidcount #newrecord",FALSE,0,NA,2014-11-01 03:41:40,FALSE,NA,"528391395074400256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YesImThatJen",0,FALSE,FALSE,NA,NA,"528391395074400256","AUBURN BAY",1,101
"Martindale - 94 #yyckidcount",FALSE,0,NA,2014-11-01 03:41:53,FALSE,NA,"528391448937648128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraPatko",0,FALSE,FALSE,NA,NA,"528391448937648128","MARTINDALE",1,94
"#yyckidcount Bridlewood 90 kids @nenshi",FALSE,0,NA,2014-11-01 03:42:38,FALSE,NA,"528391641175195648",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","acheron",0,FALSE,FALSE,NA,NA,"528391641175195648","BRIDLEWOOD",1,90
"37 kids in Rosscarrock #yyckidcount",FALSE,0,NA,2014-11-01 03:43:59,FALSE,NA,"528391977856151552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","margaret_79",0,FALSE,FALSE,NA,NA,"528391977856151552","ROSSCARROCK",1,37
". @nenshi we had 75 in West Hillhurst #yyckidcount and kept 40 parents warmer #baileysandcoffeeforadults",FALSE,0,"nenshi",2014-11-01 03:44:11,FALSE,"528332800282619905","528392031161577472","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThoughtsByMeg",1,FALSE,FALSE,NA,NA,"528392031161577472","WEST HILLHURST",2,NA
"#yyckidcount Around 40 in Ranchlands. More than normal though. Friday Halloween must help",FALSE,0,NA,2014-11-01 03:45:27,FALSE,NA,"528392346543865856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lip1978",0,FALSE,FALSE,NA,NA,"528392346543865856","RANCHLANDS",1,40
"@nenshi Our 2014 #yyckidcount in Coral Springs was 72 kids!  Way more than last year......",FALSE,0,"nenshi",2014-11-01 03:46:13,FALSE,"528382426834554880","528392541608374274","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jen_harpist",0,FALSE,FALSE,NA,NA,"528392541608374274","CORAL SPRINGS",2,NA
"#yyckidcount woodbine 40 kids",FALSE,0,NA,2014-11-01 03:47:22,FALSE,NA,"528392829933211648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","staceygrabham",0,FALSE,FALSE,NA,NA,"528392829933211648","WOODBINE",1,40
"2 kids in Hawkwood #yyckidcount #hawkwood @nenshi",FALSE,0,NA,2014-11-01 03:47:42,FALSE,NA,"528392914049957888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kellykwaters",0,FALSE,FALSE,NA,NA,"528392914049957888","C(""HAWKWOOD"", ""HAWKWOOD"")",1,2
"48 kids tonight.. Not to shabby! #yyckidcount #shawnessy And no Elsa's and no minions! I'm impressed!",FALSE,2,NA,2014-11-01 03:48:13,FALSE,NA,"528393044828356609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarciBrianne",0,FALSE,FALSE,NA,NA,"528393044828356609","SHAWNESSY",1,48
"#yyckidcount @nenshi 89 kids in Evergreen. Lots of kids with great manners! Happy Halloween YYC!",FALSE,0,NA,2014-11-01 03:48:40,FALSE,NA,"528393159047655424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMetcalf55",0,FALSE,FALSE,NA,NA,"528393159047655424","EVERGREEN",1,89
"@nenshi I was out so didn't get to count, but everyone said it was a crazy busy year in Ramsay! Far more than last year. #yyckidcount",FALSE,1,"nenshi",2014-11-01 03:49:36,FALSE,"528382426834554880","528393392628043778","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dinnerwithjulie",0,FALSE,FALSE,NA,NA,"528393392628043778","RAMSAY",1,NA
"47 in Charleswood. @nenshi #yyckidcount",FALSE,0,NA,2014-11-01 03:49:47,FALSE,NA,"528393440258949120",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","soapygina",0,FALSE,FALSE,NA,NA,"528393440258949120","CHARLESWOOD",1,47
"27 in Capitol Hill. #yyckidcount Last 3 were SAIT students looking for munchies. I question whether the beers were part of their costume.",FALSE,1,NA,2014-11-01 03:49:50,FALSE,NA,"528393451831054336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bikeswimrun",0,FALSE,FALSE,NA,NA,"528393451831054336","CAPITOL HILL",2,NA
"14 kids in Maple Ridge. 16 counting my own. #yyckidcount",FALSE,0,NA,2014-11-01 03:49:59,FALSE,NA,"528393490988662784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saidkim",0,FALSE,FALSE,NA,NA,"528393490988662784","MAPLE RIDGE",2,NA
"#yyckidcount in Albert Park/Radisson Heights we got 62. Left over candy will be donated to the work kitchen. :D",FALSE,0,NA,2014-11-01 03:50:36,FALSE,NA,"528393642885410817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","st01en",0,FALSE,FALSE,NA,NA,"528393642885410817","ALBERT PARK/RADISSON HEIGHTS",1,62
"7 kids in Willow Park #yyckidcount Major disappointment. I  made goody bags! :(",FALSE,0,NA,2014-11-01 03:50:54,FALSE,NA,"528393718177345536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joannewrite",0,FALSE,FALSE,NA,NA,"528393718177345536","WILLOW PARK",1,7
"Final count, 6 kids in Glenbrook near Richmond Rd &amp; 37st SW #yyckidcount",FALSE,1,NA,2014-11-01 03:51:13,FALSE,NA,"528393798410600450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cklibabeth83",0,FALSE,FALSE,NA,NA,"528393798410600450","C(""GLENBROOK"", ""RICHMOND"")",2,NA
"Oops #yyckidcount of 127 was Hillhurst, though 130+ now as candy left out is gone! Not including adult bevvies served :)",FALSE,0,NA,2014-11-01 03:51:20,FALSE,NA,"528393828785741824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ideahamster",0,FALSE,FALSE,NA,NA,"528393828785741824","HILLHURST",2,NA
"#yyckidcount About 30 in east Sunnyside--lots of wee ones! Plus a family who was way more interested in our LFLibrary.",FALSE,0,NA,2014-11-01 03:51:55,FALSE,NA,"528393973883080705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","micropainter",0,FALSE,FALSE,NA,NA,"528393973883080705","SUNNYSIDE",1,30
"@nenshi #yyckidcount 41 in Shawnee Slopes",FALSE,0,"nenshi",2014-11-01 03:52:55,FALSE,"528382426834554880","528394226326044672","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SS2SRT",0,FALSE,FALSE,NA,NA,"528394226326044672","SHAWNEE SLOPES",1,41
"#yyckidcount west springs 98 kids!!!",FALSE,0,NA,2014-11-01 03:53:29,FALSE,NA,"528394368080957440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mgereluk",0,FALSE,FALSE,NA,NA,"528394368080957440","WEST SPRINGS",1,98
"Hi @nenshi We live in sunnyside - 4A street, and we had 25 kids! (That's 16 more than last year!) #yyckidcount",FALSE,0,NA,2014-11-01 03:53:31,FALSE,NA,"528394380147576832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leahz",0,FALSE,FALSE,NA,NA,"528394380147576832","SUNNYSIDE",3,NA
"@nenshi 20 in Hawkwood to 9:45. #yyckidcount (Average for us. On a corner of a street with houses on only one side and lots of traffic.)",FALSE,0,"nenshi",2014-11-01 03:54:06,FALSE,NA,"528394522988802048","33798654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CorinneinYYC",0,FALSE,FALSE,NA,NA,"528394522988802048","HAWKWOOD",3,NA
"@nenshi #yyckidcount little over 100 in Shawnessy",FALSE,0,"nenshi",2014-11-01 03:55:02,FALSE,"528382426834554880","528394760160309249","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gray_rs",0,FALSE,FALSE,NA,NA,"528394760160309249","SHAWNESSY",1,100
"#yyckidcount About 35 kids in Riverbend this evening!",FALSE,0,NA,2014-11-01 03:55:57,FALSE,NA,"528394991723245568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duggan_jim",0,FALSE,FALSE,NA,NA,"528394991723245568","RIVERBEND",1,35
"@nenshi Silver Springs on a side street - 21 #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:57:03,FALSE,NA,"528395266664460288","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Prairiegrrl",0,FALSE,FALSE,NA,NA,"528395266664460288","SILVER SPRINGS",1,21
"Brentwood maybe 20.  Says the one who stayed home. I saw so many, while out and about. Great #yyckidcount this lovely hallowe'en evening",FALSE,0,NA,2014-11-01 03:57:26,FALSE,NA,"528395364978536450",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NSandblom",0,FALSE,FALSE,NA,NA,"528395364978536450","BRENTWOOD",1,20
"@nenshi 128 kids in coventry hills #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:58:14,FALSE,"528382426834554880","528395566657458176","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbbysMum67",0,FALSE,FALSE,NA,NA,"528395566657458176","COVENTRY HILLS",1,128
"#yyckidcount Silverado 28 trick-or-treaters @nenshi including an adorable Buzz Lightyear :)",FALSE,0,"nenshi",2014-11-01 03:58:38,FALSE,"528382426834554880","528395664028618752","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DietitianChels",0,FALSE,FALSE,NA,NA,"528395664028618752","SILVERADO",1,28
"Our #yyckidcount in Tuscany ended up at 50... Maybe missed a few due to kids' bedtime though.",FALSE,1,NA,2014-11-01 03:59:27,FALSE,NA,"528395873227902976",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","mamamonkey",0,FALSE,FALSE,NA,NA,"528395873227902976","TUSCANY",1,50
"@nenshi #yyckidcount Renfrew = 52, best turn out in a few years! Candy all gone!",FALSE,0,"nenshi",2014-11-01 04:00:17,FALSE,NA,"528396079138865152","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sarah62172492",0,FALSE,FALSE,NA,NA,"528396079138865152","RENFREW",1,52
"#yyckidcount @nenshi only 4 kids in varsity estates. where are the kids?",FALSE,0,NA,2014-11-01 04:00:33,FALSE,NA,"528396149255069696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RMrunP",0,FALSE,FALSE,NA,NA,"528396149255069696","VARSITY",1,4
"@nenshi #yyckidcount had most for us in years, almost 20 in Arbour Lake",FALSE,1,"nenshi",2014-11-01 04:01:29,FALSE,"528382426834554880","528396382936502272","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WheatFreeMom",0,FALSE,FALSE,NA,NA,"528396382936502272","ARBOUR LAKE",1,20
"#yyckidcount 35 in Hawkwood from 5:20-9:00.  Sadly, we only had 4 Elsa's show up, so the drinking game wasn't as much fun as anticipated...",FALSE,0,NA,2014-11-01 04:03:38,FALSE,NA,"528396923162865664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simonrubydaisy",0,FALSE,FALSE,NA,NA,"528396923162865664","HAWKWOOD",6,NA
"102 trick or treaters at our place! #yyckidcount #cranston  @CBCEyeopener",FALSE,0,NA,2014-11-01 04:04:30,FALSE,NA,"528397142747271168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuliesStyle",0,FALSE,FALSE,NA,NA,"528397142747271168","CRANSTON",1,102
"#yyckidcount 40 trick &amp; tweeters in Springbank Hill",FALSE,0,NA,2014-11-01 04:04:50,FALSE,NA,"528397227245727744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bcklewin",0,FALSE,FALSE,NA,NA,"528397227245727744","SPRINGBANK HILL",1,40
"36 in Queensland #yyckidcount",FALSE,0,NA,2014-11-01 04:05:49,FALSE,NA,"528397474755407872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rrbraun",0,FALSE,FALSE,NA,NA,"528397474755407872","QUEENSLAND",1,36
"60 Brentwood.  #yyckidcount",FALSE,0,NA,2014-11-01 04:07:25,FALSE,NA,"528397877953839104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LockyerRebecca",0,FALSE,FALSE,NA,NA,"528397877953839104","BRENTWOOD",1,60
"#yyckidcount Scarboro... About 150. No leftover candy! Ì†ºÌæÉÌ†ΩÌ±ªÌ†ºÌæÉÌ†ΩÌ±ª",FALSE,0,NA,2014-11-01 04:08:27,FALSE,NA,"528398135870357504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dogismyboss",0,FALSE,FALSE,NA,NA,"528398135870357504","SCARBORO",1,150
"#yyckidcount had 46 in Deer Ridge.   Up a lot over last year",FALSE,0,NA,2014-11-01 04:08:51,FALSE,NA,"528398235186909184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrevorLysyk",0,FALSE,FALSE,NA,NA,"528398235186909184","DEER RIDGE",1,46
"#yyckidcount 147 Kids in Tuscany area",FALSE,0,NA,2014-11-01 04:09:01,FALSE,NA,"528398280699674624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saiobain",0,FALSE,FALSE,NA,NA,"528398280699674624","TUSCANY",1,147
"#yyckidcount braeside, big fat 0 :(",FALSE,0,NA,2014-11-01 04:09:06,FALSE,NA,"528398300077379584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PurplePixie1977",0,FALSE,FALSE,NA,NA,"528398300077379584","BRAESIDE",1,0
"@nenshi #yyckidcount 25 Midnapore. We had Rockets! #rocketsareyummy",FALSE,0,"nenshi",2014-11-01 04:09:22,FALSE,"528382426834554880","528398367890485248","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauraincapetown",0,FALSE,FALSE,NA,NA,"528398367890485248","MIDNAPORE",1,25
"We had a record 98 kids this year in Evergreen. We ran out of candy, microwave popcorn and goldfish. My pantry is empty! #yyckidcount",FALSE,0,NA,2014-11-01 04:09:33,FALSE,NA,"528398411104808960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rtsutherland",0,FALSE,FALSE,NA,NA,"528398411104808960","EVERGREEN",1,98
"#yyckidcount Zero (0) kids came from 445pm on in Bowness. Completely shocked.",FALSE,0,NA,2014-11-01 04:09:36,FALSE,NA,"528398426388840448",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DavinGalbraith",0,FALSE,FALSE,NA,NA,"528398426388840448","BOWNESS",2,NA
"@nenshi #yyckidcount 45 Temple",FALSE,0,"nenshi",2014-11-01 04:11:15,FALSE,NA,"528398842606022656","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninjanik2",0,FALSE,FALSE,NA,NA,"528398842606022656","TEMPLE",1,45
"28 in ranchlands! #yyckidcount Happy Halloween!",FALSE,0,NA,2014-11-01 04:13:25,FALSE,NA,"528399387387764736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OTsolvesnothing",0,FALSE,FALSE,NA,NA,"528399387387764736","RANCHLANDS",1,28
"Parkland - 34 #yyckidcount",FALSE,0,NA,2014-11-01 04:13:51,FALSE,NA,"528399493822418944",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","almoonir",0,FALSE,FALSE,NA,NA,"528399493822418944","PARKLAND",1,34
"Had about 50, Varsity Estates.#yyckidcount",FALSE,0,NA,2014-11-01 04:15:55,FALSE,NA,"528400013873799168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CarolynBlas",0,FALSE,FALSE,NA,NA,"528400013873799168","VARSITY",1,50
"Parkdale 28 #yyckidcount @ParkdaleYYC",FALSE,0,NA,2014-11-01 04:16:50,FALSE,NA,"528400246767108096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayCyyc",0,FALSE,FALSE,"-114.13328567","51.05785531","528400246767108096","C(""PARKDALE"", ""PARKDALE"")",1,28
"@nenshi #yyckidcount lake bonavista 300 kids",FALSE,0,"nenshi",2014-11-01 04:16:53,FALSE,"528382426834554880","528400257286434816","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tmcgtim",0,FALSE,FALSE,NA,NA,"528400257286434816","LAKE BONAVISTA",1,300
"@nenshi we had 50 in #Tuscany up from 28 last year!! I went more intense with decorating.. guess it worked. #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:17:43,FALSE,"528382426834554880","528400469131923456","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnpregnantChick",0,FALSE,FALSE,NA,NA,"528400469131923456","TUSCANY",2,NA
"#yyckidcount Rosedale - At least 70.  Ran out of candy and chips! 8th St. NW went all out. http://t.co/4XvT7ZovPA",FALSE,1,NA,2014-11-01 04:18:39,FALSE,NA,"528400705099681792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CgyMaps",0,FALSE,FALSE,NA,NA,"528400705099681792","ROSEDALE",4,NA
"Discovery Ridge -120 kids. Not as many as last year #yyckidcount",FALSE,0,NA,2014-11-01 04:18:57,FALSE,NA,"528400777979899904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaumJudy",0,FALSE,FALSE,NA,NA,"528400777979899904","DISCOVERY RIDGE",1,120
"Around 40 in Glendale #yyckidcount",FALSE,0,NA,2014-11-01 04:19:53,FALSE,NA,"528401015302004736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doublemomma13",0,FALSE,FALSE,NA,NA,"528401015302004736","GLENDALE",1,40
"40 #yyckidcount #tuscany Some kids went around twice...very low year.",FALSE,0,NA,2014-11-01 04:20:20,FALSE,NA,"528401126698520576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goliphant",0,FALSE,FALSE,NA,NA,"528401126698520576","TUSCANY",1,40
"@nenshi I got 3 little treaters in our townhouse complex in auburn bay! (I gave them all hand fulls of candy ;) ) #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:20:46,FALSE,NA,"528401236135907329","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmalinarooney",0,FALSE,FALSE,NA,NA,"528401236135907329","AUBURN BAY",1,3
"@nenshi #yyckidcount edgemont had 60+ better then last year;)",FALSE,0,"nenshi",2014-11-01 04:21:36,FALSE,"528382426834554880","528401444295036929","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shortyt_",0,FALSE,FALSE,NA,NA,"528401444295036929","EDGEMONT",1,60
"‚Äú@jmcontenti: @nenshi We had 107 kids in Hidden Valley! Thought I was going to run out of candy. #yyckidcount‚Äù. Well done!  Best costume?",FALSE,0,"jmcontenti",2014-11-01 04:21:40,FALSE,"528388299745140736","528401463366533120","26433704","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ZiaMarjorie",0,FALSE,FALSE,NA,NA,"528401463366533120","HIDDEN VALLEY",1,107
